STATION,EVENT,PRESSURE,SAMPLE_ID,Temp_CTD_P,Temp_CTD_S,Cond_CTD_P,Cond_CTD_S,Sal_CTD_P,Sal_CTD_S,Sal_Rep1,Sal_Rep2
HL_04,16,2.051,503087,4.1872,4.1873,3.039146,3.040665,32.2495,32.2673,
HL_05,18,94.068,503089,6.0344,6.0221,3.32717,3.327223,33.6835,33.6963,33.69125747680664
HL_05,18,79.897,503090,5.8645,5.8642,3.304825,3.306267,33.608,33.6246,
HL_05,18,59.733,503091,4.8443,4.8452,3.155186,3.156763,32.9228,32.9401,
HL_05,18,51.286,503092,4.7445,4.7449,3.143512,3.145036,32.8909,32.9082,
HL_05,18,40.648,503093,4.7665,4.7665,3.144605,3.146061,32.8872,32.9041,
HL_05,18,31.321,503094,4.7441,4.7463,3.141186,3.142848,32.8746,32.8917,
HL_05,18,20.380,503095,4.1547,4.1599,3.063514,3.065725,32.5583,32.5791,
HL_05,18,9.943,503096,4.12,4.1189,3.058722,3.060118,32.5418,32.5593,32.55171203613281
HL_05,18,2.889,503097,4.1262,4.126,3.059105,3.06062,32.5438,32.5618,
HL_05.5,20,405.786,503099,6.7973,6.7997,3.515066,3.5167,34.8555,34.8711,34.857940673828125
HL_05.5,20,252.416,503100,8.1067,8.106,3.621171,3.622545,34.7712,34.7867,34.774784088134766
HL_05.5,20,101.974,503101,8.9404,8.9412,3.650388,3.651955,34.3359,34.3516,
HL_05.5,20,80.392,503102,4.5884,4.589,3.1481,3.149724,33.0848,33.1031,
HL_05.5,20,60.598,503103,2.9918,2.9923,2.950101,2.951745,32.345,32.3643,
HL_05.5,20,50.145,503104,2.9616,2.9629,2.940907,2.942602,32.2694,32.2886,
HL_05.5,20,41.011,503105,2.9765,2.9769,2.941459,2.943098,32.266,32.2854,
HL_05.5,20,30.963,503106,2.9728,2.9731,2.940568,2.942198,32.2642,32.2836,
HL_05.5,20,20.670,503107,2.9732,2.9736,2.940126,2.941757,32.2639,32.2833,
HL_05.5,20,9.677,503108,2.9813,2.9815,2.940092,2.941701,32.2612,32.2805,32.274742126464844
HL_05.5,20,4.639,503109,2.9854,2.9856,2.940183,2.941822,32.2609,32.2805,
HL_06,22,1122.566,503111,4.1833,4.1829,3.315911,3.317352,34.9303,34.9476,34.94039535522461
HL_06,22,998.581,503112,4.3626,4.3623,3.327287,3.328715,34.9375,34.9545,34.951900482177734
HL_06,22,899.286,503113,4.4441,4.444,3.329878,3.331329,34.9324,34.9495,34.944278717041016
HL_06,22,750.697,503114,4.7317,4.7314,3.348512,3.349965,34.9236,34.9408,34.935367584228516
HL_06,22,503.353,503115,6.0449,6.0453,3.460522,3.462033,34.9667,34.9833,34.97673416137695
HL_06,22,251.331,503116,7.8222,7.8249,3.585745,3.587482,34.6738,34.6898,34.6613883972168,34.6742057800293
HL_06,22,151.287,503117,7.6301,7.6244,3.529687,3.530519,34.3073,34.3219,
HL_06,22,100.216,503118,4.6077,4.6073,3.184965,3.186554,33.4843,33.5033,
HL_06,22,79.621,503119,2.7146,2.7134,2.972847,2.974397,32.893,32.9132,
HL_06,22,59.884,503120,2.5237,2.5234,2.917185,2.91873,32.4166,32.4359,
HL_06,22,49.386,503121,2.5885,2.589,2.9181,2.919783,32.3678,32.3879,32.38166809082031
HL_06,22,40.907,503122,2.6299,2.6311,2.920645,2.922357,32.3616,32.3814,
HL_06,23,30.583,503123,2.676,2.6764,2.922878,2.924605,32.3478,32.3686,
HL_06,23,20.354,503124,3.0707,3.07,2.94856,2.95016,32.2684,32.2885,
HL_06,23,10.730,503125,3.0787,3.0779,2.948758,2.950339,32.268,32.2878,32.28125
HL_06,23,3.692,503126,3.0804,3.081,2.948632,2.950318,32.2684,32.2882,
HL_07,25,1498.891,503128,3.8889,3.8884,3.304897,3.306312,34.9235,34.9407,34.93935775756836
HL_07,25,1252.084,503129,4.0337,4.0336,3.307395,3.308855,34.9227,34.94,34.93364334106445
HL_07,25,1001.723,503130,4.2926,4.2923,3.320819,3.322275,34.9338,34.9511,34.945613861083984
HL_07,25,751.002,503131,4.73,4.7297,3.349755,3.351212,34.9396,34.9569,34.9515495300293
HL_07,25,502.022,503132,5.52,5.5202,3.407264,3.408741,34.9057,34.9223,34.915531158447266
HL_07,25,250.347,503133,5.5115,5.489,3.351453,3.350719,34.4064,34.4211,34.41465377807617
HL_07,25,149.615,503134,10.2041,10.1863,3.843882,3.843862,35.0897,35.1066,
HL_07,25,99.332,503135,5.3516,5.3482,3.28238,3.28365,33.8573,33.8753,
HL_07,25,81.501,503136,4.445,4.4336,3.167696,3.168048,33.4572,33.4729,
HL_07,25,59.818,503137,2.4954,2.4959,2.953413,2.954984,32.8907,32.9096,
HL_07,25,48.697,503138,2.863,2.8628,2.971751,2.973291,32.7445,32.7635,32.76030349731445
HL_07,25,41.003,503139,3.0596,3.0593,2.97783,2.979426,32.6227,32.6423,
HL_07,26,28.233,503140,2.96,2.959,2.952936,2.954515,32.4284,32.4486,
HL_07,26,18.236,503141,2.9749,2.9771,2.95376,2.955595,32.4288,32.4488,
HL_07,26,10.548,503142,2.9872,2.987,2.954436,2.956007,32.4287,32.4479,32.44105529785156
HL_07,26,5.750,503143,2.9888,2.9885,2.954383,2.955975,32.4289,32.4486,
HL_06.7,29,1497.140,503145,3.9495,3.9496,3.311168,3.312659,34.9344,34.9518,34.94389724731445
HL_06.7,29,1258.564,503146,4.0534,4.0526,3.309968,3.311388,34.9291,34.9465,34.940093994140625
HL_06.7,29,1003.530,503147,4.3854,4.3853,3.329851,3.331334,34.9411,34.9585,34.95051193237305
HL_06.7,29,755.325,503148,5.2303,5.2312,3.399636,3.401182,34.991,35.0078,33.28045654296875
HL_06.7,29,501.765,503149,5.6439,5.6435,3.411544,3.413004,34.8267,34.8436,34.8379020690918
HL_06.7,29,250.673,503150,5.7773,5.7766,3.369117,3.370542,34.3361,34.3529,34.342498779296875
HL_06.7,29,153.637,503151,9.7459,9.7478,3.760277,3.761904,34.6749,34.6898,
HL_06.7,29,99.086,503152,8.4009,8.3956,3.590649,3.591588,34.2306,34.2457,
HL_06.7,29,79.400,503153,3.1827,3.1848,3.024142,3.02622,33.037,33.06,
HL_06.7,29,59.174,503154,2.7042,2.7049,2.933431,2.935114,32.433,32.4528,
HL_06.7,29,50.529,503155,2.7269,2.7258,2.931886,2.933444,32.3958,32.4159,32.41288757324219
HL_06.7,29,40.021,503156,2.9793,2.9741,2.952713,2.953965,32.4,32.4205,
HL_06.7,30,30.925,503157,2.9586,2.959,2.948947,2.950572,32.38,32.3994,
HL_06.7,30,19.181,503158,2.98,2.98,2.945584,2.947204,32.324,32.3437,
HL_06.7,30,9.442,503159,2.9872,2.9872,2.946174,2.947797,32.3291,32.3488,32.34402847290039
HL_06.7,30,4.646,503160,2.9905,2.9904,2.946299,2.947897,32.3298,32.3493,
HL_06.3,32,1493.619,503162,3.8725,3.8723,3.303829,3.305299,34.9308,34.9483,
HL_06.3,32,993.973,503163,4.2891,4.2888,3.31978,3.321247,34.9292,34.9467,34.94489669799805
HL_06.3,32,749.768,503164,4.6411,4.6409,3.339974,3.341461,34.9198,34.9372,
HL_06.3,32,510.554,503165,5.4633,5.4633,3.398493,3.400016,34.86,34.8774,34.87946319580078
HL_06.3,32,254.938,503166,6.0037,5.9992,3.398164,3.399242,34.432,34.4487,34.45149612426758
HL_06.3,32,152.034,503167,11.7439,11.7433,4.002485,4.003868,35.2002,35.2143,
HL_06.3,32,104.339,503168,10.5628,10.5606,3.840856,3.842183,34.7352,34.7506,
HL_06.3,32,84.084,503169,3.3924,3.3874,3.047724,3.04866,33.1044,33.1208,
HL_06.3,32,61.895,503170,2.6782,2.6786,2.932437,2.934122,32.4457,32.4658,
HL_06.3,32,49.791,503171,3.0396,3.0217,2.960676,2.960905,32.4306,32.4514,
HL_06.3,32,38.696,503172,3.1317,3.1327,2.96819,2.969905,32.4347,32.4544,
HL_06.3,32,29.420,503173,3.1397,3.1397,2.968639,2.970282,32.437,32.4568,
HL_06.3,33,18.742,503174,2.9239,2.9234,2.942905,2.94454,32.3482,32.3685,
HL_06.3,33,10.249,503175,2.9674,2.967,2.945446,2.947073,32.3398,32.3599,32.35468673706055
HL_06.3,33,3.162,503176,2.9611,2.9611,2.944863,2.946498,32.3428,32.3626,
YL_01,35,69.360,503178,3.9953,3.9951,2.980537,2.982168,31.7141,31.7334,31.723604202270508
YL_01,35,50.313,503179,3.9739,3.9736,2.975409,2.977028,31.6841,31.7034,
YL_01,35,40.916,503180,3.9545,3.9541,2.971524,2.973136,31.662,31.6813,
YL_01,35,30.533,503181,3.9288,3.928,2.96664,2.968143,31.6346,31.653,
YL_01,35,19.521,503182,3.8852,3.8853,2.957808,2.959468,31.5782,31.5976,
YL_01,35,9.403,503183,3.8178,3.8175,2.942871,2.944467,31.4721,31.4912,31.488204956054688
YL_01,35,2.915,503184,3.8214,3.8214,2.94301,2.944635,31.4735,31.4928,
YL_02,38,116.661,503186,4.6943,4.6942,3.093859,3.095479,32.3325,32.3514,32.34462356567383
YL_02,38,99.072,503187,4.673,4.6738,3.090125,3.091872,32.319,32.3384,
YL_02,38,82.076,503188,4.6185,4.6187,3.081807,3.083463,32.2843,32.3033,
